Ref_Date,GEO,LEVEL,STATS,Vector,Coordinate,Value
2005,Alberta,Bachelor's,With dependent children (percent),v88836798,10.2.13,21.00
2010,Alberta,Bachelor's,With dependent children (percent),v88836798,10.2.13,19.00
2000,Alberta,Bachelor's,With previous postsecondary education (percent),v88836799,10.2.14,40.00
2005,Alberta,Bachelor's,With previous postsecondary education (percent),v88836799,10.2.14,47.00
2010,Alberta,Bachelor's,With previous postsecondary education (percent),v88836799,10.2.14,57.00
2000,Alberta,Master's,Number of graduates,v88836800,10.3.1,400.00
2005,Alberta,Master's,Number of graduates,v88836800,10.3.1,500.00
2010,Alberta,Master's,Number of graduates,v88836800,10.3.1,600.00
2000,Alberta,Master's,Average debt owed at graduation (dollars),v88836801,10.3.2,19300.00
2005,Alberta,Master's,Average debt owed at graduation (dollars),v88836801,10.3.2,21400.00
2010,Alberta,Master's,Average debt owed at graduation (dollars),v88836801,10.3.2,23300.00
2000,Alberta,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836802,10.3.3,30.00
2005,Alberta,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836802,10.3.3,40.00
2010,Alberta,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836802,10.3.3,38.00
2000,Alberta,Master's,Average debt owed at time of interview (dollars),v88836803,10.3.4,11300.00
2005,Alberta,Master's,Average debt owed at time of interview (dollars),v88836803,10.3.4,8300.00
2010,Alberta,Master's,Average debt owed at time of interview (dollars),v88836803,10.3.4,11800.00
2000,Alberta,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836804,10.3.5,19.00
2005,Alberta,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836804,10.3.5,20.00
2010,Alberta,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836804,10.3.5,22.00
2000,Alberta,Master's,Percentage of debt paid off at time of interview,v88836805,10.3.6,41.00
2005,Alberta,Master's,Percentage of debt paid off at time of interview,v88836805,10.3.6,61.00
2010,Alberta,Master's,Percentage of debt paid off at time of interview,v88836805,10.3.6,50.00
2000,Alberta,Master's,Employed (interview year) (percent),v88836806,10.3.7,92.00
2005,Alberta,Master's,Employed (interview year) (percent),v88836806,10.3.7,96.00
2010,Alberta,Master's,Employed (interview year) (percent),v88836806,10.3.7,93.00
2000,Alberta,Master's,Without income (year prior to interview) (percent),v88836807,10.3.8,F
2005,Alberta,Master's,Without income (year prior to interview) (percent),v88836807,10.3.8,x
2010,Alberta,Master's,Without income (year prior to interview) (percent),v88836807,10.3.8,..
2000,Alberta,Master's,Average income  (year prior to interview) (dollars),v88836808,10.3.9,42300.00
2005,Alberta,Master's,Average income  (year prior to interview) (dollars),v88836808,10.3.9,59200.00
2010,Alberta,Master's,Average income  (year prior to interview) (dollars),v88836808,10.3.9,61700.00
2000,Alberta,Master's,Average age at graduation (years),v88836809,10.3.10,31.00
2005,Alberta,Master's,Average age at graduation (years),v88836809,10.3.10,31.00
2010,Alberta,Master's,Average age at graduation (years),v88836809,10.3.10,31.00
2000,Alberta,Master's,Median age at graduation (years),v88836810,10.3.11,29.00
2005,Alberta,Master's,Median age at graduation (years),v88836810,10.3.11,30.00
2010,Alberta,Master's,Median age at graduation (years),v88836810,10.3.11,29.00
2000,Alberta,Master's,Married or living common-law (percent),v88836811,10.3.12,60.00
2005,Alberta,Master's,Married or living common-law (percent),v88836811,10.3.12,60.00
2010,Alberta,Master's,Married or living common-law (percent),v88836811,10.3.12,72.00
2000,Alberta,Master's,With dependent children (percent),v88836812,10.3.13,36.00
2005,Alberta,Master's,With dependent children (percent),v88836812,10.3.13,38.00
2010,Alberta,Master's,With dependent children (percent),v88836812,10.3.13,37.00
2000,Alberta,Master's,With previous postsecondary education (percent),v88836813,10.3.14,97.00
2005,Alberta,Master's,With previous postsecondary education (percent),v88836813,10.3.14,99.00
2010,Alberta,Master's,With previous postsecondary education (percent),v88836813,10.3.14,99.00
2000,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100.00
2005,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100.00
2010,Alberta,Doctorate,Number of graduates,v88836814,10.4.1,100.00
2000,Alberta,Doctorate,Average debt owed at graduation (dollars),v88836815,10.4.2,15900.00
2005,Alberta,Doctorate,Average debt owed at graduation (dollars),v88836815,10.4.2,18300.00
2010,Alberta,Doctorate,Average debt owed at graduation (dollars),v88836815,10.4.2,44100.00
2000,Alberta,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836816,10.4.3,22.00
2005,Alberta,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836816,10.4.3,26.00
2010,Alberta,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836816,10.4.3,66.00
2000,Alberta,Doctorate,Average debt owed at time of interview (dollars),v88836817,10.4.4,8900.00
2005,Alberta,Doctorate,Average debt owed at time of interview (dollars),v88836817,10.4.4,8500.00
2010,Alberta,Doctorate,Average debt owed at time of interview (dollars),v88836817,10.4.4,F
2000,Alberta,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836818,10.4.5,x
2005,Alberta,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836818,10.4.5,14.00
2010,Alberta,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836818,10.4.5,73.00
2000,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,44.00
2005,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,53.00
2010,Alberta,Doctorate,Percentage of debt paid off at time of interview,v88836819,10.4.6,44.00
2000,Alberta,Doctorate,Employed (interview year) (percent),v88836820,10.4.7,93.00
2005,Alberta,Doctorate,Employed (interview year) (percent),v88836820,10.4.7,94.00
2010,Alberta,Doctorate,Employed (interview year) (percent),v88836820,10.4.7,98.00
2000,Alberta,Doctorate,Without income (year prior to interview) (percent),v88836821,10.4.8,..
2005,Alberta,Doctorate,Without income (year prior to interview) (percent),v88836821,10.4.8,..
2010,Alberta,Doctorate,Without income (year prior to interview) (percent),v88836821,10.4.8,..
2000,Alberta,Doctorate,Average income  (year prior to interview) (dollars),v88836822,10.4.9,55700.00
2005,Alberta,Doctorate,Average income  (year prior to interview) (dollars),v88836822,10.4.9,63400.00
2010,Alberta,Doctorate,Average income  (year prior to interview) (dollars),v88836822,10.4.9,70100.00
2000,Alberta,Doctorate,Average age at graduation (years),v88836823,10.4.10,33.00
2005,Alberta,Doctorate,Average age at graduation (years),v88836823,10.4.10,34.00
2010,Alberta,Doctorate,Average age at graduation (years),v88836823,10.4.10,32.00
2000,Alberta,Doctorate,Median age at graduation (years),v88836824,10.4.11,31.00
2005,Alberta,Doctorate,Median age at graduation (years),v88836824,10.4.11,33.00
2010,Alberta,Doctorate,Median age at graduation (years),v88836824,10.4.11,32.00
2000,Alberta,Doctorate,Married or living common-law (percent),v88836825,10.4.12,55.00
2005,Alberta,Doctorate,Married or living common-law (percent),v88836825,10.4.12,74.00
2010,Alberta,Doctorate,Married or living common-law (percent),v88836825,10.4.12,71.00
2000,Alberta,Doctorate,With dependent children (percent),v88836826,10.4.13,29.00
2005,Alberta,Doctorate,With dependent children (percent),v88836826,10.4.13,50.00
2010,Alberta,Doctorate,With dependent children (percent),v88836826,10.4.13,37.00
2000,Alberta,Doctorate,With previous postsecondary education (percent),v88836827,10.4.14,91.00
2005,Alberta,Doctorate,With previous postsecondary education (percent),v88836827,10.4.14,100.00
2010,Alberta,Doctorate,With previous postsecondary education (percent),v88836827,10.4.14,100.00
2000,British Columbia,College,Number of graduates,v88836828,11.1.1,4000.00
2005,British Columbia,College,Number of graduates,v88836828,11.1.1,2800.00
2010,British Columbia,College,Number of graduates,v88836828,11.1.1,2600.00
2000,British Columbia,College,Average debt owed at graduation (dollars),v88836829,11.1.2,10500.00
2005,British Columbia,College,Average debt owed at graduation (dollars),v88836829,11.1.2,16400.00
2010,British Columbia,College,Average debt owed at graduation (dollars),v88836829,11.1.2,17100.00
2000,British Columbia,College,"Large debt at graduation ($25,000 and over) (percent)",v88836830,11.1.3,6.00
2005,British Columbia,College,"Large debt at graduation ($25,000 and over) (percent)",v88836830,11.1.3,21.00
2010,British Columbia,College,"Large debt at graduation ($25,000 and over) (percent)",v88836830,11.1.3,17.00
2000,British Columbia,College,Average debt owed at time of interview (dollars),v88836831,11.1.4,7300.00
2005,British Columbia,College,Average debt owed at time of interview (dollars),v88836831,11.1.4,10100.00
2010,British Columbia,College,Average debt owed at time of interview (dollars),v88836831,11.1.4,9800.00
2000,British Columbia,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836832,11.1.5,F
2005,British Columbia,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836832,11.1.5,15.00
2010,British Columbia,College,"Large debt at time of interview ($25,000 and over) (percent)",v88836832,11.1.5,F
2000,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,31.00
2005,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,39.00
2010,British Columbia,College,Percentage of debt paid off at time of interview,v88836833,11.1.6,37.00
2000,British Columbia,College,Employed (interview year) (percent),v88836834,11.1.7,90.00
2005,British Columbia,College,Employed (interview year) (percent),v88836834,11.1.7,94.00
2010,British Columbia,College,Employed (interview year) (percent),v88836834,11.1.7,89.00
2000,British Columbia,College,Without income (year prior to interview) (percent),v88836835,11.1.8,x
2005,British Columbia,College,Without income (year prior to interview) (percent),v88836835,11.1.8,x
2010,British Columbia,College,Without income (year prior to interview) (percent),v88836835,11.1.8,x
2000,British Columbia,College,Average income  (year prior to interview) (dollars),v88836836,11.1.9,30200.00
2005,British Columbia,College,Average income  (year prior to interview) (dollars),v88836836,11.1.9,34000.00
2010,British Columbia,College,Average income  (year prior to interview) (dollars),v88836836,11.1.9,36300.00
2000,British Columbia,College,Average age at graduation (years),v88836837,11.1.10,28.00
2005,British Columbia,College,Average age at graduation (years),v88836837,11.1.10,28.00
2010,British Columbia,College,Average age at graduation (years),v88836837,11.1.10,28.00
2000,British Columbia,College,Median age at graduation (years),v88836838,11.1.11,26.00
2005,British Columbia,College,Median age at graduation (years),v88836838,11.1.11,26.00
2010,British Columbia,College,Median age at graduation (years),v88836838,11.1.11,25.00
2000,British Columbia,College,Married or living common-law (percent),v88836839,11.1.12,34.00
2005,British Columbia,College,Married or living common-law (percent),v88836839,11.1.12,39.00
2010,British Columbia,College,Married or living common-law (percent),v88836839,11.1.12,48.00
2000,British Columbia,College,With dependent children (percent),v88836840,11.1.13,30.00
2005,British Columbia,College,With dependent children (percent),v88836840,11.1.13,33.00
2010,British Columbia,College,With dependent children (percent),v88836840,11.1.13,24.00
2000,British Columbia,College,With previous postsecondary education (percent),v88836841,11.1.14,55.00
2005,British Columbia,College,With previous postsecondary education (percent),v88836841,11.1.14,60.00
2010,British Columbia,College,With previous postsecondary education (percent),v88836841,11.1.14,55.00
2000,British Columbia,Bachelor's,Number of graduates,v88836842,11.2.1,4300.00
2005,British Columbia,Bachelor's,Number of graduates,v88836842,11.2.1,5100.00
2010,British Columbia,Bachelor's,Number of graduates,v88836842,11.2.1,5300.00
2000,British Columbia,Bachelor's,Average debt owed at graduation (dollars),v88836843,11.2.2,20300.00
2005,British Columbia,Bachelor's,Average debt owed at graduation (dollars),v88836843,11.2.2,24800.00
2010,British Columbia,Bachelor's,Average debt owed at graduation (dollars),v88836843,11.2.2,29000.00
2000,British Columbia,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836844,11.2.3,33.00
2005,British Columbia,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836844,11.2.3,44.00
2010,British Columbia,Bachelor's,"Large debt at graduation ($25,000 and over) (percent)",v88836844,11.2.3,52.00
2000,British Columbia,Bachelor's,Average debt owed at time of interview (dollars),v88836845,11.2.4,13600.00
2005,British Columbia,Bachelor's,Average debt owed at time of interview (dollars),v88836845,11.2.4,15900.00
2010,British Columbia,Bachelor's,Average debt owed at time of interview (dollars),v88836845,11.2.4,16700.00
2000,British Columbia,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836846,11.2.5,26.00
2005,British Columbia,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836846,11.2.5,39.00
2010,British Columbia,Bachelor's,"Large debt at time of interview ($25,000 and over) (percent)",v88836846,11.2.5,37.00
2000,British Columbia,Bachelor's,Percentage of debt paid off at time of interview,v88836847,11.2.6,34.00
2005,British Columbia,Bachelor's,Percentage of debt paid off at time of interview,v88836847,11.2.6,36.00
2010,British Columbia,Bachelor's,Percentage of debt paid off at time of interview,v88836847,11.2.6,42.00
2000,British Columbia,Bachelor's,Employed (interview year) (percent),v88836848,11.2.7,90.00
2005,British Columbia,Bachelor's,Employed (interview year) (percent),v88836848,11.2.7,94.00
2010,British Columbia,Bachelor's,Employed (interview year) (percent),v88836848,11.2.7,92.00
2000,British Columbia,Bachelor's,Without income (year prior to interview) (percent),v88836849,11.2.8,x
2005,British Columbia,Bachelor's,Without income (year prior to interview) (percent),v88836849,11.2.8,F
2010,British Columbia,Bachelor's,Without income (year prior to interview) (percent),v88836849,11.2.8,F
2000,British Columbia,Bachelor's,Average income  (year prior to interview) (dollars),v88836850,11.2.9,31300.00
2005,British Columbia,Bachelor's,Average income  (year prior to interview) (dollars),v88836850,11.2.9,40400.00
2010,British Columbia,Bachelor's,Average income  (year prior to interview) (dollars),v88836850,11.2.9,45300.00
2000,British Columbia,Bachelor's,Average age at graduation (years),v88836851,11.2.10,27.00
2005,British Columbia,Bachelor's,Average age at graduation (years),v88836851,11.2.10,28.00
2010,British Columbia,Bachelor's,Average age at graduation (years),v88836851,11.2.10,28.00
2000,British Columbia,Bachelor's,Median age at graduation (years),v88836852,11.2.11,25.00
2005,British Columbia,Bachelor's,Median age at graduation (years),v88836852,11.2.11,26.00
2010,British Columbia,Bachelor's,Median age at graduation (years),v88836852,11.2.11,26.00
2000,British Columbia,Bachelor's,Married or living common-law (percent),v88836853,11.2.12,31.00
2005,British Columbia,Bachelor's,Married or living common-law (percent),v88836853,11.2.12,43.00
2010,British Columbia,Bachelor's,Married or living common-law (percent),v88836853,11.2.12,50.00
2000,British Columbia,Bachelor's,With dependent children (percent),v88836854,11.2.13,14.00
2005,British Columbia,Bachelor's,With dependent children (percent),v88836854,11.2.13,23.00
2010,British Columbia,Bachelor's,With dependent children (percent),v88836854,11.2.13,33.00
2000,British Columbia,Bachelor's,With previous postsecondary education (percent),v88836855,11.2.14,58.00
2005,British Columbia,Bachelor's,With previous postsecondary education (percent),v88836855,11.2.14,55.00
2010,British Columbia,Bachelor's,With previous postsecondary education (percent),v88836855,11.2.14,55.00
2000,British Columbia,Master's,Number of graduates,v88836856,11.3.1,700.00
2005,British Columbia,Master's,Number of graduates,v88836856,11.3.1,800.00
2010,British Columbia,Master's,Number of graduates,v88836856,11.3.1,700.00
2000,British Columbia,Master's,Average debt owed at graduation (dollars),v88836857,11.3.2,20400.00
2005,British Columbia,Master's,Average debt owed at graduation (dollars),v88836857,11.3.2,24000.00
2010,British Columbia,Master's,Average debt owed at graduation (dollars),v88836857,11.3.2,27100.00
2000,British Columbia,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836858,11.3.3,37.00
2005,British Columbia,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836858,11.3.3,42.00
2010,British Columbia,Master's,"Large debt at graduation ($25,000 and over) (percent)",v88836858,11.3.3,46.00
2000,British Columbia,Master's,Average debt owed at time of interview (dollars),v88836859,11.3.4,12300.00
2005,British Columbia,Master's,Average debt owed at time of interview (dollars),v88836859,11.3.4,13300.00
2010,British Columbia,Master's,Average debt owed at time of interview (dollars),v88836859,11.3.4,13700.00
2000,British Columbia,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836860,11.3.5,30.00
2005,British Columbia,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836860,11.3.5,36.00
2010,British Columbia,Master's,"Large debt at time of interview ($25,000 and over) (percent)",v88836860,11.3.5,35.00
2000,British Columbia,Master's,Percentage of debt paid off at time of interview,v88836861,11.3.6,39.00
2005,British Columbia,Master's,Percentage of debt paid off at time of interview,v88836861,11.3.6,45.00
2010,British Columbia,Master's,Percentage of debt paid off at time of interview,v88836861,11.3.6,51.00
2000,British Columbia,Master's,Employed (interview year) (percent),v88836862,11.3.7,91.00
2005,British Columbia,Master's,Employed (interview year) (percent),v88836862,11.3.7,94.00
2010,British Columbia,Master's,Employed (interview year) (percent),v88836862,11.3.7,91.00
2000,British Columbia,Master's,Without income (year prior to interview) (percent),v88836863,11.3.8,x
2005,British Columbia,Master's,Without income (year prior to interview) (percent),v88836863,11.3.8,..
2010,British Columbia,Master's,Without income (year prior to interview) (percent),v88836863,11.3.8,x
2000,British Columbia,Master's,Average income  (year prior to interview) (dollars),v88836864,11.3.9,41500.00
2005,British Columbia,Master's,Average income  (year prior to interview) (dollars),v88836864,11.3.9,47500.00
2010,British Columbia,Master's,Average income  (year prior to interview) (dollars),v88836864,11.3.9,61600.00
2000,British Columbia,Master's,Average age at graduation (years),v88836865,11.3.10,30.00
2005,British Columbia,Master's,Average age at graduation (years),v88836865,11.3.10,31.00
2010,British Columbia,Master's,Average age at graduation (years),v88836865,11.3.10,31.00
2000,British Columbia,Master's,Median age at graduation (years),v88836866,11.3.11,28.00
2005,British Columbia,Master's,Median age at graduation (years),v88836866,11.3.11,31.00
2010,British Columbia,Master's,Median age at graduation (years),v88836866,11.3.11,30.00
2000,British Columbia,Master's,Married or living common-law (percent),v88836867,11.3.12,57.00
2005,British Columbia,Master's,Married or living common-law (percent),v88836867,11.3.12,44.00
2010,British Columbia,Master's,Married or living common-law (percent),v88836867,11.3.12,74.00
2000,British Columbia,Master's,With dependent children (percent),v88836868,11.3.13,24.00
2005,British Columbia,Master's,With dependent children (percent),v88836868,11.3.13,26.00
2010,British Columbia,Master's,With dependent children (percent),v88836868,11.3.13,39.00
2000,British Columbia,Master's,With previous postsecondary education (percent),v88836869,11.3.14,96.00
2005,British Columbia,Master's,With previous postsecondary education (percent),v88836869,11.3.14,93.00
2010,British Columbia,Master's,With previous postsecondary education (percent),v88836869,11.3.14,100.00
2000,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100.00
2005,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100.00
2010,British Columbia,Doctorate,Number of graduates,v88836870,11.4.1,100.00
2000,British Columbia,Doctorate,Average debt owed at graduation (dollars),v88836871,11.4.2,18900.00
2005,British Columbia,Doctorate,Average debt owed at graduation (dollars),v88836871,11.4.2,25700.00
2010,British Columbia,Doctorate,Average debt owed at graduation (dollars),v88836871,11.4.2,18700.00
2000,British Columbia,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836872,11.4.3,29.00
2005,British Columbia,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836872,11.4.3,42.00
2010,British Columbia,Doctorate,"Large debt at graduation ($25,000 and over) (percent)",v88836872,11.4.3,26.00
2000,British Columbia,Doctorate,Average debt owed at time of interview (dollars),v88836873,11.4.4,11900.00
2005,British Columbia,Doctorate,Average debt owed at time of interview (dollars),v88836873,11.4.4,13000.00
2010,British Columbia,Doctorate,Average debt owed at time of interview (dollars),v88836873,11.4.4,5800.00
2000,British Columbia,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836874,11.4.5,20.00
2005,British Columbia,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836874,11.4.5,28.00
2010,British Columbia,Doctorate,"Large debt at time of interview ($25,000 and over) (percent)",v88836874,11.4.5,x
2000,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,37.00
2005,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,48.00
2010,British Columbia,Doctorate,Percentage of debt paid off at time of interview,v88836875,11.4.6,67.00
2000,British Columbia,Doctorate,Employed (interview year) (percent),v88836876,11.4.7,96.00
2005,British Columbia,Doctorate,Employed (interview year) (percent),v88836876,11.4.7,92.00
2010,British Columbia,Doctorate,Employed (interview year) (percent),v88836876,11.4.7,100.00
2000,British Columbia,Doctorate,Without income (year prior to interview) (percent),v88836877,11.4.8,..
2005,British Columbia,Doctorate,Without income (year prior to interview) (percent),v88836877,11.4.8,..
2010,British Columbia,Doctorate,Without income (year prior to interview) (percent),v88836877,11.4.8,..
2000,British Columbia,Doctorate,Average income  (year prior to interview) (dollars),v88836878,11.4.9,48100.00
2005,British Columbia,Doctorate,Average income  (year prior to interview) (dollars),v88836878,11.4.9,54400.00
2010,British Columbia,Doctorate,Average income  (year prior to interview) (dollars),v88836878,11.4.9,87100.00
2000,British Columbia,Doctorate,Average age at graduation (years),v88836879,11.4.10,35.00
2005,British Columbia,Doctorate,Average age at graduation (years),v88836879,11.4.10,37.00
2010,British Columbia,Doctorate,Average age at graduation (years),v88836879,11.4.10,35.00
2000,British Columbia,Doctorate,Median age at graduation (years),v88836880,11.4.11,34.00
2005,British Columbia,Doctorate,Median age at graduation (years),v88836880,11.4.11,35.00
2010,British Columbia,Doctorate,Median age at graduation (years),v88836880,11.4.11,33.00
2000,British Columbia,Doctorate,Married or living common-law (percent),v88836881,11.4.12,67.00
2005,British Columbia,Doctorate,Married or living common-law (percent),v88836881,11.4.12,58.00
2010,British Columbia,Doctorate,Married or living common-law (percent),v88836881,11.4.12,81.00
2000,British Columbia,Doctorate,With dependent children (percent),v88836882,11.4.13,35.00
2005,British Columbia,Doctorate,With dependent children (percent),v88836882,11.4.13,34.00
2010,British Columbia,Doctorate,With dependent children (percent),v88836882,11.4.13,66.00
2000,British Columbia,Doctorate,With previous postsecondary education (percent),v88836883,11.4.14,100.00
2005,British Columbia,Doctorate,With previous postsecondary education (percent),v88836883,11.4.14,100.00
2010,British Columbia,Doctorate,With previous postsecondary education (percent),v88836883,11.4.14,100.00
